,id,Asteroid Name,Potentially Hazardous,Miss Distance (miles),Orbiting Body,Close Approach Velocity (mph),Date,Max Diameter (miles)
11391,3689341,(2014 SS141),False,24212613.07,Earth,10840.91,1905-08-31,0.05
11392,3689343,(2014 SU141),False,42141987.19,Earth,24957.42,1932-10-13,0.19
11393,3689346,(2014 SV141),False,8604028.10,Mars,26617.54,1906-01-14,0.18
11394,3689345,(2014 SW141),False,25668955.35,Earth,19871.79,1908-10-19,0.12
11395,3689344,(2014 SX141),False,45983225.44,Earth,24865.73,2006-10-15,0.11
11396,3689348,(2014 SY141),False,2592579.85,Earth,30135.48,1953-09-06,0.1
11397,3689350,(2014 SH142),False,3314322.27,Mars,26614.94,1900-05-05,0.12
11398,3689349,(2014 SJ142),False,37517216.30,Earth,56279.56,2009-03-30,0.09
11399,3689352,(2014 SK142),False,183837697.38,Juptr,1552.21,1907-04-11,0.37
11400,3689347,(2014 SL142),False,26855547.72,Earth,7235.47,1953-09-24,0.11
11401,3689351,(2014 SM142),False,11263155.27,Earth,39166.93,2014-10-08,0.12
11402,3689354,(2014 SN142),False,10219528.03,Venus,15506.54,2001-01-07,0.01
11403,3689355,(2014 SO142),False,44394759.62,Earth,56317.88,2012-04-26,0.05
11404,3689353,(2014 SP142),True,46198970.60,Earth,63187.15,1923-12-22,0.17
11405,3689356,(2014 SQ142),False,4512157.94,Earth,14292.1,2014-08-23,0.03
11406,3689358,(2014 SG143),False,34551303.68,Earth,32760.71,1920-03-05,0.6
11407,3689357,(2014 SJ143),False,24270157.77,Earth,21423.87,1900-03-18,0.14
11408,3690051,(2014 SM143),True,2896903.19,Earth,40402.56,1901-04-20,0.31
11409,3690050,(2014 SN143),False,31525699.95,Earth,4030.21,1912-12-18,0.23
11410,3690052,(2014 SP143),False,17772571.59,Earth,8749.36,2014-08-22,0.06
11411,3690053,(2014 SQ143),False,11428432.78,Earth,27442.68,1906-03-08,0.18
11412,3690054,(2014 SR143),False,22185711.19,Earth,6706.75,1903-01-03,0.05
11413,3690057,(2014 SS143),False,6239645.01,Mars,27283.51,2005-06-30,0.01
11414,3690055,(2014 ST143),False,20433013.19,Earth,9034.96,2014-10-29,0.06
11415,3690058,(2014 SU143),False,9051760.07,Earth,14365.28,2014-09-15,0.03
11416,3690056,(2014 SE144),False,4587623.59,Earth,10251.5,2014-09-06,0.02
11417,3690061,(2014 SH144),False,14439197.57,Earth,30595.24,1979-09-29,0.03
11418,3690383,(2014 SZ144),False,929607.75,Earth,29407.85,2014-09-29,0.03
11419,3690382,(2014 SA145),False,34408046.14,Earth,28245.78,1924-07-30,0.04
11420,3690381,(2014 SB145),False,25751034.18,Earth,33060.53,2011-09-14,0.02
11421,3690385,(2014 SC145),False,43222951.68,Earth,25522.85,1945-04-04,0.03
11422,3690386,(2014 SD145),False,46360216.33,Earth,18593.59,1933-02-08,0.02
11423,3690384,(2014 SE145),False,919142.36,Earth,19707.91,2014-09-22,0.01
11424,3690387,(2014 SF145),False,30089244.17,Earth,36925.3,1915-12-31,0.11
11425,3690388,(2014 SG145),False,22125168.72,Earth,8155.6,1904-09-24,0.26
11426,3690389,(2014 SR223),False,15172027.63,Earth,51290.7,1910-10-18,0.02
11427,3690390,(2014 SS223),False,8938541.12,Mars,31457.36,2014-05-09,0.02
11428,3690391,(2014 ST223),False,6721788.56,Earth,10161.39,1906-04-04,0.01
11429,3690392,(2014 SU223),False,484324.86,Earth,28680.69,2014-09-26,0.01
11430,3690683,(2014 SA224),False,23103075.17,Earth,21003.81,1905-09-24,0.07
11431,3690684,(2014 SB224),False,289300.87,Moon,29061.52,2014-09-22,0.02
11432,3690686,(2014 SH224),False,8114103.34,Earth,19354.29,2012-10-15,0.02
11433,3691089,(2014 SK260),False,36126394.76,Earth,41076.58,1957-10-11,0.44
11434,3691088,(2014 SL260),False,28038881.53,Earth,29540.67,2007-09-24,0.05
11435,3691095,(2014 SM260),True,145641186.11,Juptr,26556.85,1905-03-10,0.23
11436,3691092,(2014 SN260),False,6195745.19,Earth,21460.44,2014-10-17,0.05
11437,3691091,(2014 SO260),False,5326028.69,Earth,31881.83,2014-09-24,0.04
11438,3691090,(2014 SP260),False,13399539.19,Earth,12788.08,1906-10-23,0.08
11439,3691093,(2014 SQ260),False,34464142.94,Earth,27680.8,1900-03-25,0.06
11440,3691094,(2014 SR260),False,21213201.40,Earth,17405.93,1909-11-05,0.08
11441,3691096,(2014 SS260),False,665471.27,Earth,29999.97,2014-09-28,0.02
11442,3691097,(2014 SU260),False,39496538.82,Earth,34733.46,1909-10-10,0.16
11443,3691589,(2014 SM261),False,22660811.27,Earth,17910.19,1902-10-27,0.22
11444,3691154,(2014 SR261),False,681905.61,Moon,36640.95,2014-09-18,0.02
11445,3691155,(2014 SS261),False,39073521.48,Earth,32688.73,1902-06-16,0.02
11446,3691157,(2014 SU261),False,5163863.62,Earth,40367.68,2014-10-03,0.1
11447,3691158,(2014 SV261),False,29093004.69,Earth,35442.34,2014-04-08,0.07
11448,3691159,(2014 SX261),False,26814126.36,Earth,79677.46,1905-09-21,0.12
11449,3691160,(2014 SZ261),False,32505434.96,Earth,8715.71,1910-11-15,0.23
11450,3691354,(2014 SJ262),False,6888375.64,Earth,9524.47,1902-05-14,0.03
11451,3691377,(2014 SL303),False,35982989.44,Earth,21538.82,1916-11-05,0.33
11452,3691710,(2014 SZ303),False,20811920.68,Earth,45301.44,1901-06-10,0.85
11453,3691711,(2014 SC304),False,11686282.78,Earth,33101.33,2014-10-11,0.08
11454,3691712,(2014 SD304),False,26879025.97,Earth,11367.77,1904-03-27,0.04
11455,3691849,(2014 SF304),False,30798269.62,Earth,37008.88,1935-09-09,0.01
11456,3692283,(2014 SB324),False,6927993.87,Earth,30561.12,1903-09-22,0.16
11457,3692282,(2014 SC324),False,3715014.75,Earth,23828.42,1900-01-11,0.05
11458,3692285,(2014 SD324),False,37134473.37,Earth,41779.19,1916-10-16,0.35
11459,3692284,(2014 SE324),False,6885956.34,Mars,19002.82,2006-10-22,0.15
11460,3692286,(2014 TB),False,30108774.32,Earth,11719.88,1956-05-26,0.01
11461,3692287,(2014 TC),False,32909530.77,Earth,42355.1,1904-09-23,0.02
11462,3692288,(2014 TK),False,12343257.87,Earth,40506.05,1953-09-24,0.05
11463,3692289,(2014 TL),False,26858531.20,Earth,43268.37,1976-10-13,0.01
11464,3692290,(2014 TM),False,878070.12,Moon,15735.61,2014-10-05,0.02
11465,3692291,(2014 TN),False,4052442.21,Earth,49313.91,2014-09-26,0.05
11466,3692558,(2014 TR),False,45813955.31,Earth,15306.25,1979-02-15,0.01
11467,3692562,(2014 TS),False,41113674.64,Earth,54383.7,2009-03-04,0.03
11468,3692559,(2014 TT),False,8385657.13,Earth,19723.66,2014-10-10,0.03
11469,3692560,(2014 TU),False,1565538.34,Earth,17928.82,1902-03-12,0.04
11470,3692561,(2014 TV),False,9417009.72,Earth,21875.36,1934-05-01,0.05
11471,3692563,(2014 TW),False,45164313.81,Earth,33726.03,1965-04-08,0.02
11472,3692564,(2014 TZ),False,29497976.46,Earth,6828.78,1946-12-03,0.11
11473,3692565,(2014 TS16),False,15563591.83,Earth,34135.57,1905-10-06,0.13
11474,3692744,(2014 TF17),False,42556491.78,Earth,55692.13,1900-10-26,0.26
11475,3692745,(2014 TG17),False,45511250.20,Earth,37485.55,1958-12-15,0.12
11476,3692746,(2014 TH17),False,2711516.19,Earth,19773.69,2014-09-29,0.02
11477,3692748,(2014 TJ17),False,183232877.16,Juptr,8142.17,1969-05-24,0.04
11478,3692749,(2014 TL17),False,33155294.50,Earth,15013.72,1903-09-26,0.1
11479,3692750,(2014 TM17),False,36803848.47,Earth,80073.9,2010-02-27,0.27
11480,3692751,(2014 TN17),True,9617353.13,Venus,43366.13,1902-10-03,0.18
11481,3692863,(2014 TZ17),False,147263222.87,Juptr,6555.86,1921-04-24,0.11
11482,3693014,(2014 TG18),False,2199178.82,Earth,36238.99,2014-09-27,0.13
11483,3693057,(2014 TW32),False,18620441.05,Earth,36705.03,1907-09-28,0.31
11484,3693058,(2014 TX32),False,35911267.82,Earth,34345.47,1926-10-17,0.32
11485,3693145,(2014 TJ33),False,38361609.47,Earth,54352.97,1927-10-07,0.09
11486,3693163,(2014 TY33),True,44890275.57,Earth,38966.22,1915-09-10,0.16
11487,3693197,(2014 TM34),False,2292461.86,Earth,15505.22,2014-10-05,0.04
11488,3693237,(2014 TM35),False,4148593.21,Earth,39261.03,2014-10-08,0.07
11489,3693238,(2014 TO35),False,32802144.58,Earth,37611.72,2007-11-25,0.05
11490,3693239,(2014 TT35),False,1646786.93,Earth,23884.66,2014-10-22,0.02
11491,3693266,(2014 TA36),True,11158438.35,Earth,30851.45,1901-03-14,0.27
11492,3693265,(2014 TB36),False,32030609.36,Earth,44165.19,1948-05-01,0.03
11493,3693267,(2014 TC36),False,32707439.27,Earth,38371.24,1981-10-29,0.04
11494,3693268,(2014 TP57),False,4037166.45,Mars,19404.25,1918-02-03,0.02
11495,3693269,(2014 TR57),False,35386959.52,Earth,38266.84,1960-11-21,0.03
11496,3693270,(2014 TS57),False,31050436.93,Earth,54205.14,1908-10-18,0.18
11497,3693271,(2014 TT57),False,28241817.33,Earth,36750.18,2014-10-06,0.16
11498,3693426,(2014 TW57),False,37172087.50,Earth,46792.08,1906-01-13,0.45
11499,3693427,(2014 TX57),False,6370698.15,Earth,19113.94,1904-11-25,0.21
11500,3693517,(2014 TH64),False,22184239.85,Earth,28935.45,2006-09-19,0.08
11501,3693519,(2014 TJ64),False,17743834.65,Earth,33008.1,1908-08-30,0.28
11502,3693554,(2014 TK64),False,8096686.56,Venus,17839.94,1940-10-22,0.08
11503,3693428,(2014 UR),False,39551029.16,Earth,31538.45,1929-04-18,0.02
11504,3693516,(2014 US),False,24927450.45,Earth,35591.65,1904-11-27,0.54
11505,3693549,(2014 UT),False,6727999.28,Earth,26152.92,2014-10-16,0.08
11506,3693520,(2014 UV),False,25479388.54,Earth,40229.76,1902-11-03,0.29
11507,3693553,(2014 UY),False,43829817.97,Earth,38557.53,1911-10-28,0.03
11508,3693607,(2014 UG5),False,6839916.85,Earth,21381.1,2014-10-28,0.06
11509,3693719,(2014 UQ7),False,3297675.09,Earth,15889.92,2014-10-16,0.04
11510,3693720,(2014 UR7),False,3320971.29,Earth,17921.54,2014-10-10,0.02
11511,3693721,(2014 US7),False,13689450.08,Earth,28830.14,1900-10-17,0.02
11512,3693773,(2014 UX7),False,12851409.49,Earth,8442.2,1906-11-11,0.03
11513,3693774,(2014 UY7),False,3103503.72,Earth,16391.39,2014-10-15,0.04
11514,3693826,(2014 UA8),False,1932335.90,Earth,27387.49,2014-10-23,0.04
11515,3693845,(2014 UF8),False,16185417.52,Earth,18912.91,2012-11-18,0.03
11516,3694011,(2014 UG8),False,614931.82,Earth,23485.28,2014-10-18,0.02
11517,3693846,(2014 UZ32),False,10421200.32,Earth,24630.41,2014-10-26,0.08
11518,3693847,(2014 UA33),False,32362753.84,Earth,16798.86,1912-11-15,0.15
11519,3694045,(2014 UO33),False,34961658.57,Earth,29797.13,2006-10-26,0.13
11520,3694044,(2014 UQ33),False,8343265.33,Earth,13760.18,2014-09-10,0.06
11521,3694046,(2014 US33),False,36547688.68,Earth,20836.58,2014-05-22,0.04
11522,3694048,(2014 UT33),False,13561804.06,Venus,7739.46,1908-03-19,0.08
11523,3694047,(2014 UU33),False,1641164.08,Earth,44159.6,2014-10-25,0.04
11524,3694050,(2014 UW33),False,5565828.16,Merc,53378.2,1901-06-17,0.1
11525,3694051,(2014 UX33),False,7297419.85,Earth,13843.4,2014-10-16,0.04
11526,3694125,(2014 UR34),False,1955407.12,Earth,27328.17,2014-10-22,0.04
11527,3694124,(2014 US34),False,11339212.82,Earth,29061.1,1960-02-14,0.03
11528,3694128,(2014 UT34),False,9258822.76,Earth,18656.08,2014-10-21,0.04
11529,3694126,(2014 UU34),False,43041693.32,Earth,11152.87,1909-09-02,0.09
11530,3694127,(2014 UV34),False,45660826.52,Earth,42869.9,1924-11-02,0.04
11531,3694130,(2014 UX34),False,13727785.47,Venus,60885.55,1905-12-11,0.12
11532,3694131,(2014 UF56),False,23968256.67,Earth,44800.1,1966-02-22,0.01
11533,3694132,(2014 UG56),False,2056141.16,Earth,45693.17,2014-10-18,0.03
11534,3694133,(2014 UH56),False,31448877.13,Earth,9795.41,1903-10-24,0.29
11535,3694451,(2014 UQ56),True,13868230.53,Earth,51492.52,1900-04-27,0.53
11536,3694452,(2014 UR56),False,6083853.53,Earth,29963.5,2014-10-12,0.03
11537,3694453,(2014 US56),False,41122863.13,Earth,38948.79,1908-10-29,0.02
11538,3694454,(2014 UT56),False,3640122.91,Earth,21977.35,2014-11-07,0.02
11539,3694455,(2014 UU56),False,7760620.10,Venus,7022.47,1928-10-28,0.01
11540,3694456,(2014 UV56),False,27152383.59,Earth,7171.25,2014-10-14,0.06
11541,3694460,(2014 UW56),False,1300409.01,Earth,19646.68,2014-10-19,0.01
11542,3694457,(2014 UX56),False,8046771.21,Earth,16728.72,2014-10-16,0.04
11543,3694458,(2014 UY56),False,2755736.25,Earth,28509.19,2014-10-15,0.02
11544,3694459,(2014 UZ56),False,37283521.33,Earth,37411.7,2006-01-07,0.03
11545,3694461,(2014 UA57),False,3994447.87,Earth,15657.97,2014-11-01,0.02
11546,3694462,(2014 UD57),False,40861024.44,Earth,48982.63,1906-11-16,0.03
11547,3694463,(2014 UE57),False,182939514.69,Juptr,15392.12,1993-07-22,0.15
11548,3694464,(2014 UG57),False,30866534.36,Earth,33372.35,1918-11-04,0.1
11549,3694465,(2014 UH57),False,1850950.91,Earth,15082.4,2014-10-27,0.01
11550,3694466,(2014 UJ57),False,7327318.35,Earth,22656.48,2014-10-16,0.06
11551,3694520,(2014 UV57),False,4300071.99,Earth,16998.65,2014-11-09,0.03
11552,3694519,(2014 UW57),False,18844319.32,Earth,21694.2,1983-10-22,0.02
11553,3694521,(2014 UX57),False,2842261.84,Mars,20316.65,2007-06-19,0.02
11554,3694526,(2014 UY57),False,1815531.36,Earth,20461.05,2014-10-20,0.01
11555,3694523,(2014 UZ57),False,8200817.14,Earth,45126.85,2014-11-04,0.04
11556,3694522,(2014 UA58),False,3165053.45,Earth,25152.47,2014-11-01,0.02
11557,3694525,(2014 UB58),False,45699448.61,Earth,29861.62,2014-06-04,0.05
11558,3694524,(2014 UC58),False,12773918.34,Earth,29838.98,1978-10-25,0.09
11559,3694527,(2014 UK114),False,38241421.45,Earth,22369.81,1934-11-04,0.04
11560,3694528,(2014 UM114),False,3982778.13,Earth,17401.96,2014-10-08,0.03
11561,3694529,(2014 UN114),False,23054259.59,Earth,27086.75,1901-10-17,0.05
11562,3694530,(2014 UQ114),False,7123382.52,Merc,81063.68,1900-04-18,0.12
11563,3694531,(2014 UR114),False,135181281.12,Juptr,12668.37,1903-05-13,0.64
11564,3694776,(2014 UC115),False,44939537.71,Earth,35292.89,1941-11-08,0.07
11565,3694777,(2014 UD115),False,23937429.10,Earth,21032.85,1954-11-29,0.05
11566,3694778,(2014 UE115),False,26843802.63,Earth,32909.75,1975-10-12,0.12
11567,3694781,(2014 UF115),False,37547215.99,Earth,28954.0,1905-11-29,0.29
11568,3694779,(2014 UG115),False,3468527.89,Earth,12952.77,2014-10-14,0.02
11569,3694780,(2014 UH115),False,16197262.71,Earth,17342.19,2014-10-31,0.05
11570,3694783,(2014 UJ115),False,1137038.37,Earth,27671.04,2014-10-21,0.02
11571,3694782,(2014 UK115),False,9147808.68,Earth,26423.05,2014-10-26,0.04
11572,3694784,(2014 UL115),False,6690479.34,Earth,22374.27,2014-11-15,0.05
11573,3694785,(2014 UM115),False,35826442.46,Earth,5149.7,1950-07-21,0.06
11574,3694787,(2014 US115),False,5152293.35,Earth,18169.78,2003-11-05,0.04
11575,3694786,(2014 UV115),False,27019044.11,Earth,64751.2,1902-07-22,0.11
11576,3694987,(2014 UR116),True,13779779.77,Venus,37652.03,1904-04-03,0.4
11577,3694985,(2014 UT116),False,33986630.32,Earth,36276.38,2014-05-07,0.2
11578,3694986,(2014 UU116),False,1620895.49,Earth,26235.47,2014-10-29,0.02
11579,3694988,(2014 UV116),False,12046532.04,Venus,88224.48,2013-11-21,0.07
11580,3694989,(2014 UX116),False,33120161.68,Earth,24541.75,2012-10-23,0.04
11581,3694990,(2014 UZ116),False,19075651.77,Earth,8358.67,1917-09-01,0.26
11582,3695293,(2014 UH175),False,43965047.30,Earth,41404.1,1909-09-24,0.3
11583,3695292,(2014 UJ175),False,45322574.86,Earth,12426.62,2012-06-17,0.05
11584,3695294,(2014 UK175),False,17896686.01,Earth,26086.08,1981-11-03,0.01
11585,3695295,(2014 UL175),False,6401550.34,Earth,23446.42,2008-05-01,0.02
11586,3695296,(2014 UM175),False,7313134.90,Earth,23158.14,2014-10-17,0.07
11587,3695412,(2014 UY175),False,27209823.66,Earth,13889.07,2007-09-14,0.13
11588,3695410,(2014 UZ175),False,42373344.87,Earth,43153.8,2002-06-23,0.01
11589,3695413,(2014 UA176),False,1146254.11,Earth,21179.67,2014-11-06,0.02
11590,3695414,(2014 UB176),False,34321791.23,Earth,24556.89,2002-11-26,0.17
11591,3695415,(2014 UC176),False,43129255.29,Earth,33791.75,1912-10-30,0.13
11592,3695411,(2014 UD176),False,14523303.10,Earth,41756.05,1943-04-03,0.04
11593,3695417,(2014 UE176),False,44036408.45,Earth,42123.76,2006-11-28,0.08
11594,3695416,(2014 UF176),False,24262426.72,Earth,12588.34,1917-08-23,0.32
11595,3695418,(2014 UG176),False,21512428.83,Earth,47664.4,2014-11-04,0.19
11596,3695419,(2014 UL191),False,26926731.91,Earth,63289.31,1926-04-12,0.05
11597,3695420,(2014 UP191),False,36209666.56,Earth,36293.27,1999-09-25,0.08
11598,3695647,(2014 UZ191),False,26379487.23,Earth,40871.22,1900-04-29,0.18
11599,3695652,(2014 UA192),False,35043058.30,Earth,2782.65,1915-08-11,0.51
11600,3695648,(2014 UB192),False,22625276.95,Earth,13119.12,1957-11-22,0.1
11601,3695653,(2014 UC192),False,17149796.94,Earth,20752.85,1921-06-23,0.07
11602,3695649,(2014 UD192),False,787715.51,Moon,30174.81,2014-11-08,0.02
11603,3695650,(2014 UE192),False,12090356.69,Earth,6407.27,2014-10-19,0.06
11604,3695654,(2014 UF192),False,5677911.93,Earth,26728.42,2014-11-11,0.05
11605,3695651,(2014 UG192),False,15039832.77,Earth,31467.86,2010-05-25,0.08
11606,3695735,(2014 UJ192),False,43597561.20,Earth,17757.73,1901-04-10,0.15
11607,3695734,(2014 UL192),False,27690263.94,Earth,19973.54,1904-11-07,0.03
11608,3695736,(2014 UM192),False,2509100.13,Earth,29468.02,2014-10-22,0.03
11609,3695745,(2014 UR192),False,42649756.28,Earth,46494.28,2008-10-02,0.22
11610,3695816,(2014 UT192),False,32227313.35,Earth,57380.48,1901-06-02,0.44
11611,3695746,(2014 UU192),False,40730800.71,Earth,14527.39,1914-08-30,0.49
11612,3695824,(2014 UC206),False,12204497.25,Venus,80133.97,1905-12-25,0.56
11613,3695838,(2014 UF206),False,35628654.33,Earth,62271.98,1902-01-27,0.7
11614,3695933,(2014 UH210),False,32316609.00,Earth,54314.12,2014-10-03,0.28
11615,3699902,(2014 UV210),False,26956376.22,Earth,11203.45,1904-06-19,0.02
11616,3695738,(2014 VA),False,4616071.29,Earth,13901.37,1902-09-04,0.05
11617,3695825,(2014 VM),False,30602386.13,Earth,43224.7,1916-11-27,1.07
11618,3695837,(2014 VP),False,43879376.26,Earth,47710.62,1914-10-23,0.1
11619,3695839,(2014 VQ),False,30423781.11,Earth,31572.28,1901-11-20,0.31
11620,3695913,(2014 VU1),False,34531320.37,Earth,25983.41,1911-11-08,0.66
11621,3695919,(2014 VG2),False,31708384.89,Earth,33027.35,1900-11-22,0.11
11622,3695920,(2014 VH2),False,12864521.19,Earth,20092.59,1923-12-01,0.18
11623,3695930,(2014 VL6),True,10556685.01,Earth,15689.86,1903-06-04,0.2
11624,3695932,(2014 VN6),False,43712701.47,Earth,33029.28,1922-09-30,0.57
11625,3696014,(2014 VT6),False,43447185.70,Earth,32488.09,1902-08-24,0.29
11626,3696013,(2014 VU6),False,27725489.55,Earth,27379.16,1915-11-16,0.07
11627,3696015,(2014 VV6),False,43285399.12,Earth,17946.33,1941-04-09,0.05
11628,3696140,(2014 VC10),False,3629665.45,Merc,51337.24,1900-07-21,0.48
11629,3696154,(2014 VG10),False,3699237.91,Earth,18595.87,2014-11-26,0.02
11630,3696459,(2014 VP35),False,24588159.26,Earth,29566.14,1904-10-24,0.1
11631,3696153,(2014 WA),False,45029333.88,Earth,52401.84,2003-02-22,0.01
11632,3696193,(2014 WN4),False,44917126.39,Earth,37796.23,2010-12-24,0.08
11633,3696194,(2014 WO4),False,943585.48,Earth,44724.18,2014-11-20,0.05
11634,3696195,(2014 WP4),False,3973661.65,Earth,18055.35,2014-11-22,0.05
11635,3696301,(2014 WW4),False,7119996.63,Earth,32014.08,2006-11-16,0.03
11636,3696302,(2014 WX4),False,1331339.98,Earth,14838.35,2014-11-13,0.02
11637,3696300,(2014 WY4),False,23357751.23,Earth,21306.77,1901-06-12,0.06
11638,3696303,(2014 WZ4),False,5991411.39,Earth,23287.63,2014-11-13,0.07
11639,3696304,(2014 WA5),False,15228790.98,Earth,33996.65,1958-06-14,0.08
11640,3696305,(2014 WC5),False,22626485.22,Earth,25753.55,1942-09-10,0.04
11641,3696400,(2014 WD6),False,15833011.10,Earth,29258.25,2014-11-25,0.13
11642,3696401,(2014 WE6),False,2576146.89,Earth,8101.0,1911-11-18,0.0
11643,3696402,(2014 WF6),False,11327063.87,Venus,42591.58,1910-12-07,0.05
11644,3696404,(2014 WG6),False,11189011.30,Earth,13875.2,2014-12-05,0.03
11645,3696405,(2014 WH6),False,6964486.57,Earth,23920.51,2014-11-23,0.04
11646,3696403,(2014 WJ6),False,206921.17,Earth,32761.01,2014-11-15,0.01
11647,3696406,(2014 WL6),True,4112201.48,Earth,35232.48,1909-12-18,0.37
11648,3696407,(2014 WR6),False,27320668.42,Earth,26812.04,2013-01-17,0.03
11649,3696440,(2014 WC7),False,35571578.37,Earth,55314.83,1903-05-02,0.57
11650,3696441,(2014 WD7),True,119351826.08,Juptr,16737.59,1903-09-17,0.16
11651,3696443,(2014 WE7),False,11458808.67,Earth,52297.7,2014-11-18,0.1
11652,3696442,(2014 WF7),False,24735765.43,Earth,13668.59,1932-11-12,0.1
11653,3696445,(2014 WH7),False,20652895.80,Earth,9910.13,1984-11-22,0.1
11654,3696455,(2014 WK7),False,28109222.89,Earth,38612.71,1909-12-06,0.12
11655,3696447,(2014 WL7),False,35560386.06,Earth,31402.26,2006-12-12,0.03
11656,3696448,(2014 WM7),False,7235204.04,Earth,20854.56,1962-11-30,0.07
11657,3696450,(2014 WO7),False,29452183.72,Earth,43186.31,1909-12-11,0.29
11658,3696451,(2014 WP7),False,3533762.11,Earth,20908.26,2014-11-17,0.02
11659,3696452,(2014 WQ7),False,5597347.96,Earth,15097.97,2014-11-13,0.02
11660,3696454,(2014 WR7),False,27377716.49,Earth,31393.29,2013-02-10,0.02
11661,3696453,(2014 WS7),False,33822813.39,Earth,38445.83,1934-01-19,0.01
11662,3696456,(2014 WN69),False,33615329.58,Earth,33287.33,1972-08-23,0.01
11663,3696457,(2014 WO69),False,23698452.61,Earth,21764.79,2003-10-12,0.07
11664,3696460,(2014 WQ69),False,38266105.32,Earth,42686.02,1913-12-12,0.19
11665,3696461,(2014 WR69),False,12421620.99,Earth,25921.7,1973-03-22,0.04
11666,3697175,(2014 WD70),False,27101028.63,Earth,12995.03,2014-10-21,0.1
11667,3697177,(2014 WG70),False,7054727.50,Earth,21408.37,1961-10-30,0.03
11668,3697178,(2014 WJ70),False,142461305.79,Juptr,23148.84,1904-04-21,1.03
11669,3697563,(2014 WX119),False,9867145.99,Earth,7439.57,1932-12-17,0.06
11670,3697564,(2014 WY119),False,19994829.33,Earth,20548.08,1941-11-08,0.02
11671,3697566,(2014 WD120),False,7434378.51,Earth,41086.52,2014-11-22,0.05
11672,3697567,(2014 WE120),False,43624423.73,Earth,46131.18,1906-10-29,0.06
11673,3697797,(2014 WW120),False,23596891.39,Earth,7568.79,1900-08-03,0.47
11674,3697796,(2014 WY120),False,23000544.95,Earth,8133.9,1905-10-17,0.13
11675,3697798,(2014 WZ120),True,27646441.30,Earth,39783.88,1903-04-15,0.29
11676,3697799,(2014 WE121),False,11753452.59,Earth,9981.74,1905-12-04,0.07
11677,3697800,(2014 WG121),False,90921999.04,Juptr,18511.36,1915-02-20,0.18
11678,3697801,(2014 WF200),False,40330794.54,Earth,15796.38,2014-05-20,0.01
11679,3697802,(2014 WG200),False,5435692.90,Earth,14842.54,2014-11-11,0.04
11680,3697803,(2014 WU200),False,13027892.28,Earth,13169.9,1951-05-09,0.01
11681,3698468,(2014 WX200),False,29125067.22,Earth,15329.63,1909-01-08,0.16
11682,3698469,(2014 WY200),False,151511692.76,Juptr,6216.95,1901-11-17,0.15
11683,3698470,(2014 WZ200),False,11958705.64,Earth,22585.22,1907-12-08,0.07
11684,3698471,(2014 WA201),False,4862142.82,Mars,18814.18,1916-08-01,0.02
11685,3698473,(2014 WB201),False,8590229.25,Earth,22053.2,2014-11-11,0.06
11686,3698474,(2014 WC201),False,30228221.86,Earth,47141.31,1912-11-13,0.02
11687,3698472,(2014 WD201),True,37330798.65,Earth,42113.87,1923-06-04,0.53
11688,3698475,(2014 WF201),False,15669199.72,Earth,11423.53,1906-06-08,0.03
11689,3698476,(2014 WJ201),False,4898653.68,Earth,16929.56,2014-12-08,0.04
11690,3698578,(2014 WN201),False,26933127.62,Earth,27667.04,1904-10-24,0.06
11691,3698573,(2014 WO201),False,3513137.39,Earth,14891.25,2014-11-09,0.02
11692,3698574,(2014 WP201),False,9985201.26,Venus,26285.63,1900-04-28,0.3
11693,3698575,(2014 WQ201),False,37348700.17,Earth,31358.81,1903-12-16,0.12
11694,3698577,(2014 WW201),False,2495413.46,Earth,19368.24,2014-11-26,0.04
11695,3698576,(2014 WY201),False,5491080.96,Earth,11504.61,2014-12-04,0.03
11696,3698840,(2014 WN202),False,14353117.40,Earth,20727.83,2014-10-30,0.13
11697,3698841,(2014 WO202),False,25601934.24,Earth,15989.83,2014-11-20,0.15
11698,3698850,(2014 WP202),False,42883383.10,Earth,50874.83,1916-11-20,0.57
11699,3698842,(2014 WQ202),False,12659925.00,Venus,34877.61,1901-11-23,0.06
11700,3698843,(2014 WR202),False,8326408.78,Earth,20681.64,2014-11-23,0.03
11701,3698844,(2014 WS202),False,13381615.87,Earth,27892.65,2014-11-26,0.09
11702,3698847,(2014 WT202),True,30626566.87,Earth,35425.22,1901-11-20,0.22
11703,3698845,(2014 WU202),False,1420709.87,Earth,15639.24,1932-12-01,0.02
11704,3698846,(2014 WV202),False,22207228.46,Earth,24531.24,2014-06-17,0.06
11705,3698848,(2014 WW202),False,9603203.34,Earth,9019.86,1902-07-21,0.05
11706,3698849,(2014 WX202),False,397821.32,Moon,3135.92,1979-08-28,0.0
11707,3699442,(2014 WP362),False,44522996.03,Earth,64839.4,1924-11-18,0.08
11708,3699443,(2014 WQ362),False,7414375.53,Earth,23353.46,2014-11-17,0.04
11709,3699446,(2014 WR362),False,461124.95,Moon,28867.6,2014-11-22,0.01
11710,3699445,(2014 WS362),False,8034005.48,Earth,27427.26,1914-11-17,0.13
11711,3699444,(2014 WT362),False,171145619.05,Juptr,5783.49,1900-07-16,0.05
11712,3699447,(2014 WU362),False,35002614.62,Earth,24875.35,1906-11-20,0.24
11713,3699449,(2014 WY362),False,2022887.13,Earth,20986.13,2014-11-06,0.03
